id,loss
256725,2220.63427734
256727,847.908996582
256728,3360.88598633
256735,2458.13671875
256739,1574.8918457
256740,4273.79345703
256749,2628.04833984
256753,2996.12890625
256755,1942.38354492
256758,1556.79602051
256759,2601.84326172
256763,1318.24316406
256767,3193.56982422
256771,1790.53845215
256772,985.733093262
256775,1984.77612305
256780,3899.49145508
256783,4798.19238281
256790,10812.8144531
256797,1761.18518066
256798,1747.49743652
256800,2077.44262695
256806,1435.92871094
256807,1275.60961914
256810,1331.06567383
256816,2330.62768555
256818,1783.31188965
256819,1759.58007812
256823,1713.6003418
256826,2693.18701172
256836,2223.42089844
256838,2219.12841797
256849,2262.58642578
256852,1461.54040527
256853,2984.9152832
256855,1108.10644531
256857,2264.3137207
256860,1005.98681641
256864,5587.60009766
256867,11780.7578125
256869,1223.65209961
256872,1813.37231445
256890,2515.72998047
256902,1943.29724121
256904,2519.28051758
256911,966.799194336
256913,1162.01696777
256915,5037.60498047
256916,3511.04541016
256923,3891.2590332
256926,3155.56591797
256927,1863.89624023
256928,1541.5065918
256932,1216.39257812
256939,2076.46606445
256949,7120.2890625
256952,3109.71923828
256955,1037.95727539
256956,2560.02685547
256959,1803.02270508
256960,2505.7956543
256962,2349.75219727
256986,2290.30322266
256995,2847.2175293
256996,2870.62646484
257003,1501.88598633
257004,2541.5065918
257012,1676.49060059
257014,1926.79528809
257018,1196.19995117
257027,1075.83520508
257045,1481.53686523
257055,1523.4699707
257057,1406.36694336
257062,1086.08691406
257066,1691.34411621
257070,939.764648438
257072,1155.80432129
257075,5959.48876953
257084,4675.80273438
257087,2439.22241211
257088,4006.97998047
257089,2461.27661133
257090,1882.29455566
257092,1548.91564941
257098,1936.6262207
257100,4269.52539062
257101,2336.88183594
257111,779.795043945
257115,948.59197998
257116,7398.41259766
257123,757.653503418
257129,1274.17651367
257131,1855.43383789
257132,13044.1582031
257134,3123.71630859
257135,1614.83605957
257137,1634.03295898
257138,7919.54443359
257155,2147.79223633
257157,9588.09277344
257164,1651.57849121
257175,3424.8190918
257188,1892.21118164
257189,2141.25439453
257191,1271.3203125
257201,2067.31567383
257209,1594.04174805
257214,2415.20263672
257215,1038.03063965
257217,1419.29699707
257226,6429.07861328
257227,4365.15576172
257232,1764.64709473
257239,4180.87451172
257244,3107.13623047
257247,2169.54248047
257254,2192.11279297
257260,1478.8371582
257263,3146.14501953
257271,1979.85705566
257272,1828.25134277
257275,2236.81738281
257279,1240.1484375
257283,1673.76599121
257284,4647.18164062
257292,1341.10778809
257293,4161.58642578
257297,1989.05529785
257301,3226.64233398
257307,2383.39697266
257311,3905.37817383
257320,2028.8626709
257323,7011.91552734
257330,1138.30932617
257331,2268.92822266
257332,2504.08032227
257335,2036.04333496
257342,7393.70166016
257347,977.79083252
257350,1927.8314209
257355,1948.82580566
257356,1804.43615723
257358,2939.49951172
257361,6859.97949219
257365,1460.51367188
257366,4895.92773438
257368,1012.90686035
257373,1786.1550293
257374,1254.79467773
257375,2062.23925781
257381,956.759399414
257386,3583.84130859
257391,851.618041992
257392,1808.54614258
257395,2956.63623047
257396,986.264038086
257401,840.813476562
257407,1424.01965332
257412,2093.95776367
257430,3522.33544922
257434,3699.22851562
257437,5000.09667969
257439,3496.94677734
257447,3832.96166992
257452,1283.35205078
257453,1566.17944336
257454,2823.44775391
257455,1532.47729492
257456,3378.69287109
257460,1489.14599609
257475,1655.66955566
257478,2984.22802734
257483,1182.22180176
257487,1080.2869873
257500,2446.13256836
257519,3002.52416992
257535,2332.125
257536,2035.38085938
257544,1157.15087891
257546,937.204772949
257564,3224.26123047
257565,1455.36743164
257567,5024.04736328
257568,2961.02099609
257575,4472.34521484
257584,1287.30737305
257593,1195.27453613
257594,7874.90869141
257597,2066.69604492
257598,1215.94299316
257600,1378.23999023
257602,1343.19445801
257618,3685.29931641
257626,1020.55822754
257641,1794.69238281
257643,1172.24230957
257651,1467.1484375
257653,2475.33740234
257656,3200.10498047
257658,1309.0090332
257664,1309.54846191
257666,2960.84790039
257667,5971.37939453
257675,982.39831543
257676,1363.7857666
257684,2488.82592773
257687,4990.71337891
257691,1605.51794434
257693,2034.5423584
257694,2782.97119141
257696,2501.64404297
257702,1912.50805664
257708,2590.52124023
257711,926.23046875
257716,7238.23925781
257720,1170.7611084
257729,1416.81713867
257730,5424.43554688
257731,1472.66674805
257734,2362.84448242
257741,2722.93139648
257746,1900.0703125
257749,3377.33056641
257753,981.513793945
257756,1248.14038086
257765,909.428100586
257769,1889.87084961
257773,1944.50512695
257774,6494.10205078
257780,896.756835938
257789,1274.04516602
257790,2626.48730469
257792,3276.92236328
257800,1821.93591309
257802,2001.37536621
257809,1490.0534668
257812,6611.13427734
257821,2850.6796875
257822,698.740112305
257830,2476.53955078
257833,2497.73608398
257835,1398.79150391
257837,1679.38769531
257844,1091.09960938
257846,1232.91577148
257848,2865.66235352
257852,3818.25976562
257856,4836.14208984
257857,1196.05664062
257864,3830.6550293
257866,2229.73876953
257870,5150.81396484
257871,2959.99023438
257881,2749.9296875
257882,2003.19897461
257884,1243.94909668
257885,1294.1237793
257886,2586.29248047
257888,2183.61767578
257893,1526.34814453
257903,13054.6210938
257917,2098.90258789
257919,1336.27880859
257921,902.387878418
257922,2810.07666016
257929,6140.07128906
257930,1782.99511719
257932,2219.91333008
257938,1686.36621094
257942,7238.37988281
257951,9671.12988281
257956,827.479309082
257957,1595.05712891
257961,3545.5300293
257964,1227.30712891
257967,3361.61987305
257972,1866.4798584
257980,3541.08447266
257986,1936.52148438
257996,930.343139648
257999,2541.41870117
258002,2493.72216797
258003,4658.11035156
258008,3562.30786133
258013,5298.98974609
258014,2972.44262695
258018,1993.22521973
258029,1383.50109863
258030,1236.02087402
258036,1898.63635254
258049,2235.60009766
258054,2080.25341797
258055,2982.90307617
258061,2357.12304688
258063,1276.43994141
258065,2934.00537109
258079,2464.20581055
258080,3836.05932617
258082,1976.9987793
258083,1023.1227417
258084,2187.53930664
258091,1640.32580566
258094,3393.4675293
258095,2051.40039062
258101,1923.99682617
258116,1888.84082031
258118,1645.80444336
258120,1853.49841309
258123,7419.48291016
258127,1929.00134277
258128,2104.69140625
258130,1850.81738281
258134,1913.328125
258138,808.564697266
258139,4275.01464844
258155,1462.42041016
258157,1272.4173584
258159,2528.13623047
258169,1005.17614746
258173,1359.16833496
258174,2044.07202148
258175,2847.56665039
258179,9342.34765625
258181,3476.6171875
258191,1516.67114258
258199,1070.19067383
258208,3855.53466797
258211,954.860351562
258224,2618.50439453
258227,1406.08044434
258228,1446.02246094
258231,1348.36938477
258232,696.1875
258235,2039.15649414
258241,1739.4453125
258253,1512.50012207
258261,3869.50244141
258269,1293.94299316
258271,1066.84240723
258273,1764.08129883
258280,2092.15112305
258285,7185.49511719
258286,3300.76489258
258288,2481.16162109
258293,2586.85083008
258296,2618.63647461
258300,1053.6965332
258302,2317.94995117
258304,688.068237305
258305,1801.80761719
258313,1792.5534668
258327,3064.22119141
258332,5073.28173828
258347,1244.16894531
258368,1303.13964844
258369,3744.33666992
258370,1293.19067383
258380,1297.31542969
258383,1877.05725098
258398,1270.09143066
258401,3456.19213867
258403,4548.98193359
258404,2516.04492188
258405,2116.36206055
258407,3765.8046875
258408,3211.05932617
258410,6536.69433594
258411,4555.73535156
258412,2400.4765625
258414,4083.01757812
258419,2292.73413086
258421,2233.53662109
258424,2040.52172852
258433,1459.49291992
258438,8674.80371094
258446,1665.65100098
258447,2328.02319336
258451,5359.52832031
258457,1519.41369629
258461,3161.70629883
258463,489.969543457
258465,1615.1114502
258468,1157.4699707
258469,4595.41894531
258471,1004.53186035
258475,1431.61828613
258480,3633.69067383
258481,1207.73779297
258482,2203.31005859
258485,2513.07788086
258486,1334.57092285
258491,1558.9753418
258492,1498.69750977
258494,988.765991211
258498,1056.48718262
258501,1108.67504883
258507,2375.85522461
258509,2738.34057617
258510,1700.21313477
258511,2633.91479492
258512,2061.58544922
258523,2904.68481445
258524,4997.75830078
258526,1632.59362793
258527,2912.52709961
258533,858.360534668
258537,1147.9152832
258540,5292.65185547
258542,926.29119873
258543,5412.34570312
258544,1001.75976562
258545,677.15612793
258547,1277.22314453
258554,4725.88525391
258563,2482.46411133
258566,751.167480469
258568,4297.58447266
258583,3663.59887695
258587,2194.0456543
258588,2545.13818359
258593,3615.18896484
258594,1755.12658691
258613,811.486694336
258618,1381.22143555
258624,5459.56494141
258628,4275.47509766
258629,2613.42529297
258639,1305.84899902
258640,1966.93786621
258644,2194.47680664
258648,871.30090332
258649,1306.34008789
258650,4523.40722656
258654,1620.6607666
258659,3111.30908203
258660,2875.52416992
258665,1939.37109375
258666,2551.75195312
258668,3403.72021484
258682,660.406066895
258692,1350.96105957
258701,1233.02770996
258703,5392.24462891
258704,2811.69848633
258715,1710.72241211
258717,1714.39685059
258718,2923.64282227
258721,1118.70812988
258731,1624.61450195
258732,1714.5222168
258740,750.594360352
258754,3364.66455078
258770,1789.71166992
258774,878.835449219
258777,1414.26513672
258779,1340.94116211
258783,2075.59179688
258790,1579.02587891
258791,6266.98339844
258796,4530.46777344
258805,3259.39892578
258806,2232.80834961
258814,1953.33361816
258820,6205.97509766
258827,3797.47851562
258830,2506.38012695
258833,3324.10888672
258837,1239.95019531
258841,1293.60766602
258842,3915.38671875
258850,6847.73828125
258853,1080.21362305
258859,2576.08642578
258864,1649.82006836
258874,4720.76269531
258884,1145.11254883
258888,1344.26330566
258889,2460.91796875
258894,4059.60205078
258897,1359.04638672
258900,1254.26098633
258905,3401.47607422
258907,2925.33007812
258930,3294.60473633
258939,2729.67456055
258941,2313.1640625
258947,2387.37646484
258948,1854.25512695
258953,1948.90258789
258955,2743.94262695
258956,1239.94348145
258959,1545.74291992
258960,3666.55224609
258961,2331.18920898
258967,941.778625488
258970,2261.43237305
258972,4359.97167969
258985,2660.08886719
258988,1024.12060547
258989,5177.68603516
258998,4810.03271484
259001,1084.02258301
259003,9266.66210938
259014,1767.42382812
259015,1553.15307617
259020,4899.01660156
259021,2072.67333984
259024,639.892822266
259032,7092.38769531
259037,1526.49023438
259044,3819.10083008
259058,1432.81640625
259068,863.889038086
259069,1247.35974121
259071,2113.77099609
259073,1092.47241211
259099,1395.9954834
259104,1454.49645996
259107,4485.36914062
259118,2113.32104492
259120,1019.73779297
259121,4787.82519531
259125,2068.46289062
259126,2024.86010742
259127,1082.99499512
259142,2062.68823242
259147,1355.41467285
259156,5051.04003906
259165,1832.06445312
259166,766.553771973
259170,5476.20263672
259176,2086.73754883
259180,1612.07775879
259181,1180.54016113
259185,930.020507812
259187,2250.55712891
259189,1149.87817383
259200,6722.43847656
259201,1928.66821289
259202,2041.92749023
259210,1286.72839355
259217,6128.22412109
259226,2001.46386719
259228,1862.51245117
259230,1771.39648438
259236,3494.109375
259241,3146.60473633
259246,1646.6184082
259247,2103.86791992
259253,2522.75610352
259256,3015.02880859
259271,1753.69104004
259275,1535.32580566
259277,1196.46191406
259280,5065.97753906
259282,6458.80517578
259286,865.696289062
259287,2458.38842773
259302,2160.27758789
259303,1065.47436523
259307,2440.72021484
259312,1172.87036133
259315,3228.70629883
259318,1584.60095215
259319,963.419311523
259324,2229.84008789
259327,1222.74450684
259334,1015.72399902
259338,1140.90661621
259339,2105.52172852
259343,1106.42773438
259345,1698.47131348
259352,2997.21313477
259358,2008.4486084
259366,4763.16210938
259368,1768.68847656
259369,2121.25537109
259378,2846.00537109
259383,886.632995605
259395,3897.6340332
259396,4238.23046875
259402,982.928833008
259405,1071.13537598
259412,1970.73852539
259419,2044.47167969
259421,1577.81188965
259422,1563.02026367
259428,1335.17626953
259438,838.083374023
259439,5004.1640625
259445,4012.01293945
259448,2121.89208984
259450,1349.89160156
259452,3552.47387695
259462,2468.72216797
259463,1346.34936523
259464,1336.91760254
259466,950.061035156
259467,930.637084961
259479,1233.92675781
259480,1304.82922363
259482,1143.05212402
259500,1032.89172363
259503,1632.3392334
259510,1392.1472168
259512,1676.6550293
259514,2024.27502441
259516,985.062683105
259518,1324.87524414
259523,1567.95446777
259529,1981.32751465
259535,1030.05285645
259537,1535.29553223
259546,3684.01123047
259549,2993.64892578
259557,5140.90576172
259558,2651.29882812
259560,631.968505859
259562,2094.26904297
259571,3719.94067383
259581,807.987243652
259584,3480.49853516
259588,2914.41992188
259589,4092.46630859
259590,1574.62084961
259592,1169.46179199
259594,2646.09887695
259595,2126.20019531
259598,1498.00695801
259599,3245.04296875
259602,1668.37658691
259604,2163.43579102
259616,1001.97332764
259621,858.618469238
259624,9487.38378906
259625,853.480957031
259626,1236.94189453
259631,1498.58361816
259644,1202.86486816
259647,3206.45825195
259654,5989.91113281
259665,1230.72119141
259674,4036.91748047
259683,1357.20825195
259685,2318.04614258
259695,3452.88525391
259699,1282.69506836
259702,4861.89306641
259711,2850.97900391
259712,2239.24829102
259717,1974.61132812
259725,2144.13769531
259729,952.000305176
259732,5392.41162109
259737,1799.49536133
259746,1872.69067383
259751,1554.81066895
259755,1431.81567383
259761,1858.51428223
259764,2521.6965332
259766,1097.43969727
259768,3754.64916992
259777,1771.78833008
259778,1114.30419922
259780,3163.3293457
259792,7047.13818359
259800,1171.80200195
259801,2401.35083008
259803,3821.48779297
259815,11215.8261719
259820,2847.09472656
259824,1049.59277344
259825,1768.27734375
259829,12195.6953125
259841,1770.39550781
259845,4069.73120117
259846,1538.01049805
259850,1665.22814941
259852,960.557983398
259853,3917.546875
259865,1535.1496582
259873,1868.54589844
259877,1789.56774902
259887,2059.41992188
259892,1635.04003906
259894,1086.76928711
259896,1147.13366699
259904,1486.33813477
259909,1715.16308594
259911,768.484985352
259937,1671.97497559
259939,971.91796875
259940,2929.75244141
259944,1127.70568848
259947,1159.16015625
259948,2361.78320312
259949,724.458374023
259950,2002.3425293
259953,7801.24462891
259955,1884.3371582
259956,1999.63354492
259957,1537.15429688
259958,2972.19287109
259960,1512.50720215
259962,5451.15722656
259973,6710.82519531
259977,2611.61669922
259979,2017.40783691
259983,2128.12670898
259985,2609.76611328
259989,3074.19580078
259992,2450.59912109
259999,2225.56152344
260003,909.581542969
260008,2143.36181641
260012,1459.46057129
260015,760.50012207
260021,2643.52587891
260031,1815.48925781
260037,6721.88671875
260038,2346.71166992
260041,1345.19958496
260043,1209.5892334
260046,3229.52734375
260058,1660.15100098
260060,2430.00244141
260068,2498.21337891
260073,1123.6081543
260078,3010.16674805
260079,1076.49768066
260095,1641.16540527
260097,5020.77880859
260099,3667.64379883
260102,11941.6972656
260115,2488.16967773
260122,1880.00524902
260123,1463.07983398
260130,1047.77453613
260132,1261.34997559
260137,1003.11016846
260140,1631.66442871
260149,2821.03027344
260155,1337.94750977
260157,3173.66918945
260165,7025.42822266
260171,1184.41174316
260172,3044.33129883
260179,1284.92163086
260188,1867.31384277
260194,1951.96508789
260197,2973.64331055
260200,1654.50512695
260202,3623.68310547
260203,1197.46313477
260206,972.04119873
260211,1869.60327148
260217,2094.27734375
260221,958.694641113
260225,3707.12646484
260235,4634.16650391
260249,1471.39379883
260250,1467.87683105
260262,3403.14257812
260265,2447.61547852
260266,3847.04150391
260277,1216.1763916
260278,1367.5513916
260290,4027.06884766
260294,2236.14013672
260300,2633.45556641
260302,1031.39343262
260305,1613.14233398
260307,1862.20666504
260309,1933.36071777
260313,970.99822998
260315,3250.99267578
260318,1790.83654785
260325,1504.73364258
260335,5622.12304688
260338,2182.7019043
260344,1478.3137207
260347,2274.90673828
260349,2270.90649414
260352,4084.38208008
260359,3562.88793945
260361,2243.11938477
260363,1085.52636719
260366,1472.69848633
260370,1516.50219727
260381,3416.28662109
260392,901.288269043
260393,1904.70800781
260396,2839.28198242
260402,1155.69799805
260412,1094.4251709
260417,3488.10400391
260418,1314.72143555
260421,1484.05322266
260422,5826.14111328
260423,2322.07250977
260429,1507.9753418
260434,3755.01245117
260437,1328.66088867
260445,2023.58520508
260446,1561.27087402
260448,1396.02856445
260454,1296.34509277
260455,3006.15039062
260471,1344.53649902
260476,1408.02966309
260479,1402.62426758
260480,1482.6126709
260482,3126.5715332
260485,1974.6439209
260492,1964.5111084
260493,1947.59057617
260498,1660.10131836
260501,1371.70349121
260506,2495.35742188
260524,5072.56884766
260528,5669.97460938
260529,1549.02636719
260530,3063.45947266
260532,1250.23083496
260533,2262.07275391
260545,1835.98852539
260556,3078.50488281
260562,1807.71166992
260572,1080.6015625
260575,3234.76025391
260580,4349.21240234
260586,1572.83435059
260587,4148.98144531
260592,1727.46228027
260607,1590.86743164
260615,2160.7644043
260616,4794.74511719
260624,1174.76525879
260628,1475.39367676
260633,2662.48583984
260636,1282.44018555
260647,3336.46606445
260651,2260.98486328
260660,1255.26342773
260664,4091.08325195
260675,1832.12438965
260677,10809.4003906
260680,1970.3560791
260682,5889.32421875
260685,1423.97155762
260701,2119.49462891
260709,1656.91577148
260712,833.557617188
260713,1441.05310059
260717,2449.44555664
260718,1456.24853516
260721,1472.57299805
260722,1570.07336426
260725,4131.35253906
260727,2354.70043945
260728,1188.78637695
260731,1837.66638184
260741,3744.31787109
260747,1392.92260742
260750,2919.72729492
260757,2836.27783203
260758,1919.49829102
260760,1439.6027832
260761,1850.58557129
260763,2627.64257812
260764,1792.96948242
260768,6220.92871094
260782,1074.8302002
260785,2107.90283203
260801,1942.44335938
260806,1882.37719727
260812,2235.77270508
260817,1112.63745117
260819,1809.64001465
260820,1463.80102539
260828,1508.40551758
260833,1798.9185791
260835,3119.37353516
260838,5287.80957031
260844,2332.40893555
260845,2001.81640625
260850,1766.41894531
260860,1371.89794922
260861,2518.5065918
260881,1459.30395508
260882,1539.04980469
260886,1760.53942871
260887,5458.53613281
260888,952.972839355
260889,2456.02197266
260895,1425.22827148
260905,2109.59375
260912,3529.76953125
260913,2015.70581055
260925,1521.9543457
260933,708.739074707
260941,1580.30847168
260942,1353.26525879
260955,1918.36132812
260965,1395.78686523
260967,1266.1159668
260972,2535.8059082
260978,15585.0205078
260996,1313.68359375
261001,1410.53442383
261003,4971.37207031
261005,1947.19885254
261007,3152.05810547
261019,1632.14123535
261020,1996.81445312
261030,1814.02807617
261033,2145.03955078
261039,2415.78295898
261043,3578.8894043
261044,2788.05004883
261052,1036.8449707
261053,5507.96191406
261056,1172.31958008
261058,1236.99475098
261060,1743.60253906
261065,1394.9107666
261066,2360.36181641
261067,850.513793945
261068,7331.91699219
261073,794.017211914
261078,1216.6862793
261080,2166.15087891
261084,2106.16796875
261088,1853.75512695
261091,1796.37402344
261092,3096.47900391
261096,4087.07763672
261101,1713.87268066
261102,2709.42724609
261107,1703.54418945
261108,1527.4519043
261110,3479.09057617
261111,2173.07983398
261116,1591.37927246
261120,2152.11206055
261121,2357.63500977
261125,1204.48925781
261126,5546.54248047
261127,2612.48242188
261134,3815.4296875
261151,9837.88574219
261155,1493.07080078
261166,9697.66503906
261169,1610.8659668
261177,3076.67529297
261179,3037.37402344
261180,3589.68115234
261183,1158.45532227
261186,736.148010254
261196,4011.42260742
261199,2119.10400391
261209,12435.9453125
261217,1636.20483398
261220,7883.11230469
261221,745.382263184
261233,3421.0168457
261245,925.184753418
261247,2412.1105957
261248,2809.88671875
261250,812.354248047
261251,1255.13549805
261258,1974.74902344
261263,1094.39648438
261265,778.528991699
261266,1329.84643555
261267,5688.70068359
261275,1214.12463379
261282,6680.9609375
261284,5096.59667969
261285,1929.2890625
261295,3084.01318359
261296,1668.18200684
261301,1085.32055664
261305,4113.33105469
261306,1583.35949707
261307,3001.57910156
261313,892.78302002
261315,2370.26708984
261317,2359.71069336
261319,1504.50012207
261324,1024.31384277
261329,1937.76135254
261340,1461.58227539
261350,1772.64428711
261352,1764.52563477
261354,2605.60375977
261357,1825.28881836
261361,802.77154541
261366,1478.3581543
261378,1773.13867188
261379,2205.90112305
261382,1971.23803711
261392,1712.35192871
261398,7626.26806641
261402,4538.54980469
261403,1723.3293457
261408,2712.44873047
261428,3404.96923828
261429,2210.01416016
261435,5471.99365234
261438,2272.79443359
261444,1787.39318848
261448,1018.38165283
261449,2650.23339844
261459,4036.99658203
261466,2204.71826172
261468,4004.69873047
261472,1515.22729492
261478,1563.88183594
261480,3524.19921875
261497,2900.68237305
261502,6409.78027344
261505,2099.60302734
261507,1774.20703125
261508,1147.72570801
261515,4317.63183594
261517,1833.52856445
261521,9835.83984375
261523,2870.00854492
261527,3990.47338867
261534,1904.21484375
261538,1478.87719727
261542,1631.74291992
261543,2606.72143555
261549,2323.85498047
261556,1055.14733887
261557,5356.68457031
261564,1942.09533691
261565,1792.70825195
261567,4539.38427734
261569,2047.30297852
261576,1014.77618408
261577,3407.42138672
261588,1147.81091309
261589,4360.06542969
261592,1260.87878418
261594,1105.16638184
261596,1948.83911133
261597,2196.57299805
261605,1583.88476562
261607,9491.81445312
261622,1103.57385254
261625,2758.81347656
261633,1675.21032715
261647,1051.5546875
261648,1050.38415527
261655,2053.22900391
261660,1768.28186035
261664,1101.8302002
261665,18423.3007812
261672,725.397583008
261675,3924.10229492
261682,4089.19995117
261694,1415.81945801
261696,1146.21289062
261701,1685.40466309
261709,763.674499512
261714,1517.25366211
261717,1674.44628906
261719,2121.96020508
261727,2153.13330078
261730,8305.88867188
261735,1530.4309082
261736,2285.57421875
261747,2747.57568359
261749,1279.99768066
261753,1807.25561523
261754,11435.3222656
261755,1444.6015625
261762,1479.4753418
261763,6306.30371094
261766,2669.13598633
261768,1664.38903809
261769,2505.26513672
261770,880.902526855
261772,3684.04931641
261774,711.097351074
261777,875.79901123
261783,2162.41113281
261784,2101.69824219
261787,4275.77636719
261792,1295.77612305
261793,2905.96533203
261795,4517.55371094
261797,1840.09216309
261801,2948.28930664
261803,2323.01806641
261806,1250.8848877
261807,1450.71118164
261810,1118.94262695
261816,936.500793457
261818,1270.17456055
261825,1495.58117676
261826,2066.74804688
261829,778.399047852
261832,3650.53710938
261834,451.166107178
261836,1908.41967773
261846,2196.12060547
261852,722.204833984
261861,2542.4609375
261867,8399.31835938
261871,1505.82385254
261882,1038.52990723
261883,1087.99743652
261889,1116.33081055
261890,1212.66247559
261901,1187.00073242
261909,4314.17138672
261920,1918.03063965
261925,1746.17773438
261927,1895.34216309
261929,3658.23901367
261937,2296.19824219
261944,2914.89355469
261945,5024.78808594
261955,2124.17675781
261967,3904.3737793
261968,784.529174805
261973,1237.87475586
261974,1112.95092773
261981,4227.07275391
261983,4130.06787109
261984,6906.94384766
261989,1925.46191406
261991,1045.76257324
261994,3620.68359375
262005,1995.42614746
262008,1278.45166016
262010,1150.86535645
262011,1240.88269043
262014,1063.9206543
262020,1388.99987793
262023,7616.75
262024,2144.40551758
262026,2602.28833008
262029,5662.79150391
262034,2756.97509766
262037,716.54119873
262044,1332.06738281
262045,2780.24609375
262051,1111.5402832
262053,1086.00256348
262060,2245.4609375
262067,2625.06713867
262069,1787.90075684
262075,6505.68798828
262076,5617.41210938
262077,2199.47753906
262078,1034.8762207
262080,2241.96533203
262087,1358.45739746
262090,1452.80822754
262109,2026.16992188
262111,1027.02612305
262115,1519.77954102
262117,3011.75463867
262119,3845.08056641
262133,3106.46044922
262136,2396.14306641
262154,4128.54492188
262159,1981.29724121
262160,1260.3894043
262164,1341.60424805
262167,3579.95361328
262191,4510.18212891
262196,2875.7734375
262199,1679.59692383
262201,1706.26342773
262217,3566.98388672
262218,1767.77514648
262225,2629.30151367
262226,4158.3671875
262233,1478.54577637
262234,1863.08361816
262239,1987.2019043
262244,1269.79821777
262247,968.893432617
262255,870.945495605
262262,3298.98876953
262264,2653.60205078
262270,3018.41943359
262275,4819.17578125
262282,5079.64501953
262295,2223.11694336
262303,1741.72436523
262304,2616.18579102
262309,3028.33984375
262312,3016.0769043
262317,3198.05908203
262318,2703.22216797
262323,6658.02636719
262330,2268.21630859
262331,3274.80932617
262332,2035.06958008
262333,1088.22290039
262336,4561.61914062
262344,1308.67553711
262345,11213.4169922
262348,2392.84448242
262363,1405.67285156
262365,4171.84277344
262368,1996.36206055
262374,3012.61645508
262380,2535.10693359
262384,4486.87060547
262386,1896.95861816
262389,1543.48461914
262395,3177.29150391
262403,9809.83203125
262414,5412.22265625
262424,5503.23925781
262429,1583.52807617
262434,1259.86425781
262436,792.395690918
262439,1268.22875977
262440,1358.08557129
262455,1826.98999023
262456,1250.98864746
262460,1444.6685791
262461,1608.61499023
262464,936.227539062
262470,2960.83935547
262472,1870.10620117
262473,1475.23181152
262474,3978.27026367
262476,6129.72021484
262484,2809.38330078
262491,7998.99121094
262493,1553.84973145
262494,825.59362793
262501,2275.98193359
262505,1099.45336914
262521,3777.77026367
262530,1716.67736816
262531,1421.24584961
262537,3048.86181641
262542,2787.20898438
262543,2728.34960938
262548,3004.0246582
262550,669.491638184
262551,2676.77905273
262553,1791.31616211
262565,962.368164062
262571,1168.37683105
262572,8194.70605469
262577,1622.73657227
262579,3579.75195312
262583,1117.38684082
262584,2519.63549805
262593,1168.92382812
262594,4294.76416016
262603,3791.3371582
262605,1576.70776367
262617,1755.28686523
262621,1034.00524902
262623,2040.16015625
262624,2049.921875
262642,1156.67004395
262643,1194.85998535
262644,4544.91699219
262661,4895.60253906
262668,1086.1628418
262671,1844.53588867
262674,1292.30603027
262675,2727.42724609
262680,2005.17553711
262690,1434.60327148
262698,1131.73657227
262712,3132.23999023
262718,3285.3503418
262721,2682.53979492
262731,1899.05603027
262737,1311.28137207
262739,5663.69482422
262740,1875.41308594
262743,2100.03833008
262745,2298.5144043
262756,1794.51696777
262761,1538.7623291
262764,2163.24072266
262768,1780.16430664
262773,1681.47033691
262779,2319.57885742
262783,7018.76708984
262801,2086.01708984
262805,2278.27099609
262811,2598.82666016
262812,2294.4152832
262823,6197.93847656
262824,931.240600586
262829,1888.39318848
262837,5009.48388672
262840,1236.43188477
262844,1841.74682617
262846,5848.69677734
262849,3935.72460938
262853,5318.79052734
262856,9549.3671875
262859,1358.77160645
262863,2755.95898438
262866,2240.02612305
262878,2771.93798828
262880,3335.74536133
262887,1964.30175781
262892,2617.56323242
262897,3934.7331543
262915,1441.32458496
262922,1220.14916992
262934,2819.44140625
262937,1645.2487793
262941,7040.38769531
262950,1293.23937988
262954,2722.17041016
262963,3253.50341797
262966,1943.36450195
262977,1586.32287598
262984,6368.29736328
262989,783.825073242
262993,2203.8984375
263001,2867.81591797
263003,2715.32177734
263007,2271.96533203
263013,4105.91455078
263014,1186.2668457
263019,1506.1965332
263020,3569.99926758
263028,5422.27978516
263036,3371.34375
263039,1536.47814941
263045,1197.81848145
263046,7331.16015625
263050,1693.0279541
263053,6564.8984375
263054,6972.67724609
263057,1570.08764648
263059,978.57824707
263062,2743.43725586
263065,1278.87182617
263067,1792.58203125
263071,1202.84472656
263072,1513.03771973
263076,1699.83435059
263081,2169.14672852
263090,2459.57543945
263101,2439.84375
263103,4170.99121094
263105,1803.06640625
263106,3312.26513672
263110,1947.51269531
263122,1601.34008789
263123,5369.10644531
263125,2353.66455078
263126,1247.19140625
263129,1626.93896484
263132,3289.16137695
263153,4942.17675781
263164,4514.59228516
263178,5805.52880859
263188,2313.67504883
263201,3822.44677734
263204,3312.76806641
263211,1085.83764648
263212,1612.19958496
263215,7179.31494141
263228,2172.31860352
263239,5695.94042969
263241,2100.71533203
263243,1322.11975098
263250,2036.48071289
263252,1813.62084961
263254,2294.53881836
263256,1950.05688477
263259,4071.47387695
263262,1112.60766602
263263,2019.19799805
263265,2762.97729492
263272,807.190856934
263275,3598.0
263278,1916.3704834
263280,816.169128418
263291,1184.84790039
263292,2283.81640625
263295,2836.36254883
263296,2028.40917969
263298,2349.80126953
263299,1161.71643066
263300,1585.73022461
263306,5615.84716797
263313,3701.46411133
263315,1048.37084961
263316,938.053100586
263330,2529.60449219
263335,1122.25036621
263336,1964.40002441
263339,9221.41796875
263341,3219.03076172
263347,910.923034668
263351,1589.75195312
263353,1751.75354004
